nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Sin información,regional,23944.0,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Propia,nacional,4030485.0,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Arrendada,nacional,61.1,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Cedida,nacional,1728199.0,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Usufructo: Uso y goce,nacional,26.2,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Ocupada de hecho,nacional,601815.0,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Propiedad en sucesión o litigio,nacional,9.1,
Los Ríos,2025,vivienda,"6.7 Hogares según ocupación de la vivienda, Censo 2024",Sin información,nacional,61019.0,
Los Ríos,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2022,regional,142.0,
Los Ríos,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2024,regional,168.0,
Los Ríos,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2022,nacional,1091.0,
Los Ríos,2025,vivienda,"6.8 Cantidad deCampamentosaños 2022 y 2024, MINVU",2024,nacional,1432.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso del trabajo,regional,1399863.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso autónomo,regional,1609253.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Subsidios monetarios,regional,55586.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso monetario,regional,1664838.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso del trabajo,nacional,1068168.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso autónomo,nacional,1236534.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Subsidios monetarios,nacional,67770.0,
Los Ríos,2025,economico,"7.1Indicadores de Ingresos,Encuesta Casen 2022",Ingreso monetario,nacional,1304304.0,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Delitos contra la vida o integridad de las personas,regional,991.0,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Asociados a drogas,regional,9.8,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Contra la propiedad no violentos,regional,1270.0,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Violencia intrafamiliar,regional,489.9,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Delitos contra la vida o integridad de las personas,nacional,1040.0,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Asociados a drogas,nacional,18.6,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Contra la propiedad no violentos,nacional,1337.0,
Los Ríos,2025,seguridad,"8.1 Tasas anuales de denuncias por familia de delitos:Delitos contra la vida o integridad de las personas,Asociados Drog",Violencia intrafamiliar,nacional,601.0,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por DMCS,regional,28.5,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por Delitos Violentos,regional,11.0,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Personal por Delitos Violentos,regional,7.2,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el País,regional,86.9,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En la Comuna,regional,70.9,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el Barrio,regional,54.3,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por DMCS,nacional,23.5,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Hogares por Delitos Violentos,nacional,8.5,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",Personal por Delitos Violentos,nacional,5.8,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el País,nacional,87.7,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En la Comuna,nacional,74.5,
Los Ríos,2025,seguridad,"8.2Encuesta Nacional Urbana de Seguridad Ciudadana(ENUSC), año 2024",En el Barrio,nacional,50.8,
Los Ríos,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,1832531.0,
Los Ríos,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,2068575.0,
Los Ríos,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,12.9,
Los Ríos,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3802033.0,
Los Ríos,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,4690891.0,
Los Ríos,2025,infraestructura,"9.1 Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,23.4,
Los Ríos,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,1270471.0,
Los Ríos,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,1033507.0,
Los Ríos,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,-18.7,
Los Ríos,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3272022.0,
Los Ríos,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,2860030.0,
Los Ríos,2025,infraestructura,"9.2 Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,-12.6,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,regional,497.4,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,regional,277.1,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Total Kilómetros  Existentes(julio 2022),regional,774.4,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Proyectos que se encuentranen etapa de Ejecucióny con recursos asignados (Km),regional,54.8,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones","Proyectos que se encuentranen etapa de Diseño,Pre factibilidad o Ideas (Km)",regional,975.4,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,nacional,1424.0,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,nacional,630.8,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Total Kilómetros  Existentes(julio 2022),nacional,2054.8,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Proyectos que se encuentranen etapa de Ejecucióny con recursos asignados (Km),nacional,111.0,
Los Ríos,2025,infraestructura,"9.3 Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones","Proyectos que se encuentranen etapa de Diseño,Pre factibilidad o Ideas (Km)",nacional,1848.0,
Los Ríos,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Padrón,regional,6010950.0,
Los Ríos,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Votantes,regional,5044221.0,
Los Ríos,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Participación (% ),regional,83.9,
Los Ríos,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Padrón,nacional,15450377.0,
Los Ríos,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Votantes,nacional,13122261.0,
Los Ríos,2025,electoral,"10.1 Padrón, votantes (n°) y participación (%). Elecciones Gobernadores Regionales 2024, primera vuelta",Participación (% ),nacional,84.9,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,regional,192734.0,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,regional,205496.0,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Total,regional,398230.0,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,regional,48.4,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,regional,51.6,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,nacional,8967033.0,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,nacional,9513399.0,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Total,nacional,18480432.0,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Hombres,nacional,48.5,
Los Lagos,2025,demografia,"1.1 Distribución de la población por sexo, según Censo de población año 2024",Mujeres,nacional,51.5,
Los Lagos,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población Infantil(0 a 14 años),regional,17.3,
Los Lagos,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población en edad de trabajar(15 a 64 años),regional,67.4,
Los Lagos,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Adultos Mayores(65 años o más),regional,15.4,
Los Lagos,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población Infantil(0 a 14 años),nacional,17.7,
Los Lagos,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Población en edad de trabajar(15 a 64 años),nacional,68.3,
Los Lagos,2025,demografia,"1.2 Distribución de la población por grandes grupos de edad, Censo de población año 2024",Adultos Mayores(65 años o más),nacional,14.0,
Los Lagos,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de Masculinidad(IM),regional,93.8,
Los Lagos,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de DependenciaDemográfica (IDD),regional,48.5,
Los Lagos,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de AdultosMayores (IAM),regional,89.2,
Los Lagos,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de Masculinidad(IM),nacional,94.3,
Los Lagos,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de DependenciaDemográfica (IDD),nacional,46.5,
Los Lagos,2025,demografia,"1.3 Indicadores Demográficos:Índice de masculinidad,Índice de dependencia demográfica,Índice de adultos mayores; según C",Índice de AdultosMayores (IAM),nacional,79.0,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Extranjeros (07/2025),regional,1.3,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Pueblos indígenas (07/2025),regional,24.6,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Dependencia moderada o postradas (07/2025),regional,1.6,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas del RSH presentes en el RND (12/2024),regional,2.6,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas presentes en el RSH (07/2025),regional,404233.0,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Extranjeros (07/2025),nacional,6.7,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Pueblos indígenas (07/2025),nacional,9.2,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Dependencia moderada o postradas (07/2025),nacional,1.6,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas del RSH presentes en el RND (12/2024),nacional,2.4,
Los Lagos,2025,grupos_vulnerables,2.1Porcentaje de extranjeros(julio 2025) -Pueblos indígenas(julio 2025) –Dependencia moderada o postradas(julio 2025) yP,Personas presentes en el RSH (07/2025),nacional,17111720.0,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",0%-40%,regional,63.0,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",41%-50%,regional,8.0,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",51%-60%,regional,6.1,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",61%-70%,regional,6.0,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",71%-80%,regional,6.2,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",81%-90%,regional,8.0,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",91%-100%,regional,2.8,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",Personas presentes en RSH (07/2025),regional,404233.0,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",0%-40%,nacional,55.8,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",41%-50%,nacional,8.3,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",51%-60%,nacional,6.8,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",61%-70%,nacional,6.8,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",71%-80%,nacional,7.4,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",81%-90%,nacional,10.8,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",91%-100%,nacional,4.1,
Los Lagos,2025,grupos_vulnerables,"2.2 Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica ",Personas presentes en RSH (07/2025),nacional,17111720.0,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,regional,59.0,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,regional,7.4,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,regional,6.4,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,regional,6.9,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,regional,7.2,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,regional,9.2,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,regional,3.8,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),regional,212399.0,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,nacional,51.8,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,nacional,7.8,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,nacional,7.2,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,nacional,7.8,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,nacional,8.4,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,nacional,11.7,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,nacional,5.4,
Los Lagos,2025,grupos_vulnerables,"2.3 Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),nacional,9141433.0,
Los Lagos,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,regional,11.8,
Los Lagos,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,regional,12.0,
Los Lagos,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,regional,5.9,
Los Lagos,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,nacional,8.5,
Los Lagos,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,nacional,10.7,
Los Lagos,2025,grupos_vulnerables,"2.5 Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,nacional,6.5,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Municipal,regional,210.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Subvencionado,regional,220.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Pagado,regional,10.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Corporación de Administración Delegada,regional,0.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Servicio Local de Educación,regional,0.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Total,regional,440.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Municipal,nacional,4104.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Subvencionado,nacional,5440.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Particular Pagado,nacional,604.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Corporación de Administración Delegada,nacional,70.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Servicio Local de Educación,nacional,830.0,
Los Lagos,2025,educacion,"3.1 Número de establecimientos de educación básica y media, con matrícula y funcionando, según dependencia administrativ",Total,nacional,11048.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Municipal,regional,35673.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Subvencionado,regional,39991.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Pagado,regional,4110.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Corporación de Administración Delegada,regional,0.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Servicio Local de Educación,regional,0.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Total,regional,79774.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Municipal,nacional,1034121.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Subvencionado,nacional,1939429.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Particular Pagado,nacional,340318.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Corporación de Administración Delegada,nacional,44202.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Servicio Local de Educación,nacional,224862.0,
Los Lagos,2025,educacion,"3.2 Matrícula en establecimientos de educación básica y media, funcionando, según dependencia administrativa, año 2024",Total,nacional,3582932.0,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Municipal,regional,169.9,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Subvencionado,regional,181.8,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Pagado,regional,411.0,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Total,regional,181.3,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Municipal,nacional,252.0,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Subvencionado,nacional,356.5,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Particular Pagado,nacional,563.4,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Corporación de Administración Delegada,nacional,631.5,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Servicio Local de Educación,nacional,270.9,
Los Lagos,2025,educacion,"3.3 Matrícula promedio por Establecimiento de educación básica y media, según dependencia administrativa, año 2024",Total,nacional,324.3,
Los Lagos,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",Casen 2022,regional,3261.0,
Los Lagos,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",%,regional,19.7,
Los Lagos,2025,educacion,"3.4 Matrícula de educación parvularia, por dependencia administrativa, año 2024",N°,regional,5240.0,
