nombre_region,anno,seccion,subtabla,indicador,nivel,valor,valor_texto,fuente
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",81%-90%,regional,12.6,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",91%-100%,regional,5.5,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",Personas presentes en RSH (07/2025),regional,300953.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",0%-40%,nacional,55.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",41%-50%,nacional,8.3,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",51%-60%,nacional,6.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",61%-70%,nacional,6.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",71%-80%,nacional,7.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",81%-90%,nacional,10.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",91%-100%,nacional,4.1,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Personas presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica",Personas presentes en RSH (07/2025),nacional,17111720.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,regional,49.3,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,regional,6.9,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,regional,6.5,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,regional,7.3,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,regional,8.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,regional,13.5,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,regional,7.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),regional,170355.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",0%-40%,nacional,51.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",41%-50%,nacional,7.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",51%-60%,nacional,7.2,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",61%-70%,nacional,7.8,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",71%-80%,nacional,8.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",81%-90%,nacional,11.7,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",91%-100%,nacional,5.4,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Porcentaje de Hogares presentes en el Registro Social de Hogares (RSH), según tramo de calificación socioeconómica (",Hogares presentes en RSH (07/2025),nacional,9141433.0,,"Fuente: Registro Social de Hogares, BIDAT del Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,regional,7.5,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,regional,8.8,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,regional,8.2,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2017,nacional,8.5,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen Pandemia 2020,nacional,10.7,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
Antofagasta,2025,grupos_vulnerables,"Incidencia de la pobreza por ingresos en la población (Total pobres), para Casen 2017, Casen Pandemia 2020 y Casen 2",Casen 2022,nacional,6.5,,"Fuente: Encuesta Casen 2022, Ministerio de Desarrollo Social y familia"
Antofagasta,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,54318.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,67297.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,23.9,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3802033.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,4690891.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de Conexiones de internet fijas, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,23.4,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,regional,51298.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,regional,45313.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,regional,-11.7,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2020,nacional,3272022.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",2024,nacional,2860030.0,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Cantidad de suscripciones de Tv pago, diciembre de cada año 2020 y 2024. Variación porcentual entre ambos años",Variación porcentual entre años 2020 y 2024,nacional,-12.6,,Fuente: Subsecretaria de Telecomunicaciones
Antofagasta,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,regional,12.9,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
Antofagasta,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros construidosentre 2018 y 2021,regional,25.6,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
Antofagasta,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Total Kilómetros  Existentes(julio 2022),regional,38.5,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
Antofagasta,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Proyectos que se encuentranen etapa de Ejecucióny con recursos asignados (Km),regional,0.0,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
Antofagasta,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones","Proyectos que se encuentranen etapa de Diseño,Pre factibilidad o Ideas (Km)",regional,15.1,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
Antofagasta,2025,infraestructura,"Catastro de ciclovías a julio 2022, Ministerio de Transporte y Telecomunicaciones",Kilómetros previo a 2018,nacional,1424.0,,"Fuente: Catastro Nacional de ciclovías en Chile agosto 2022, SECTRA Ministerio de transporte y telecomunicaciones de Chile"
